0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-2.052728,0.694456,-0.599140,-1.065466,-0.409387,1.032032,-0.702038,-0.879902,-0.713488,-0.967050,2.192158,-0.612372,-0.278064,-0.098295,-0.976356,0.995227,-0.278064,-0.886750,1.024217,-0.199502,0.939618,-0.852803,0.000000
0.731031,-1.439975,-0.162452,1.465015,-0.409387,0.818895,-0.702038,-0.879902,-0.713488,1.034073,-0.456172,-0.612372,-0.278064,-0.098295,1.024217,-1.004796,-0.278064,-0.886750,1.024217,-0.199502,0.939618,-0.852803,1.000000
0.731031,-1.439975,-0.162452,1.465015,-0.409387,0.818895,-0.702038,-0.879902,-0.713488,1.034073,-0.456172,-0.612372,-0.278064,-0.098295,1.024217,-1.004796,-0.278064,-0.886750,1.024217,-0.199502,0.939618,-0.852803,1.000000
0.731031,-1.439975,-0.162452,1.465015,-0.409387,0.818895,-0.702038,-0.879902,-0.713488,1.034073,-0.456172,-0.612372,-0.278064,-0.098295,1.024217,-1.004796,-0.278064,-0.886750,1.024217,-0.199502,0.939618,-0.852803,1.000000
0.731031,-1.439975,-0.162452,1.465015,-0.409387,0.818895,-0.702038,-0.879902,-0.713488,1.034073,-0.456172,-0.612372,-0.278064,-0.098295,1.024217,-1.004796,-0.278064,-0.886750,1.024217,-0.199502,0.939618,-0.852803,1.000000
0.731031,0.694456,0.055892,-0.295319,-0.409387,-0.204163,-0.702038,1.322487,1.416782,-0.967050,-0.456172,-0.612372,3.596294,-0.098295,-0.976356,0.995227,-0.278064,1.127714,-0.976356,-0.199502,0.939618,-0.852803,2.000000
0.731031,0.694456,0.055892,-0.295319,-0.409387,-0.204163,-0.702038,1.322487,1.416782,-0.967050,-0.456172,-0.612372,3.596294,-0.098295,-0.976356,0.995227,-0.278064,1.127714,-0.976356,-0.199502,0.939618,-0.852803,2.000000
0.731031,0.694456,0.055892,-0.295319,-0.409387,-0.204163,-0.702038,1.322487,1.416782,-0.967050,-0.456172,-0.612372,3.596294,-0.098295,-0.976356,0.995227,-0.278064,1.127714,-0.976356,-0.199502,0.939618,-0.852803,2.000000
0.731031,0.694456,0.055892,-0.295319,-0.409387,-0.204163,-0.702038,1.322487,1.416782,-0.967050,-0.456172,-0.612372,3.596294,-0.098295,-0.976356,0.995227,-0.278064,1.127714,-0.976356,-0.199502,0.939618,-0.852803,2.000000
0.731031,0.694456,0.055892,-0.295319,-0.409387,-0.204163,-0.702038,1.322487,1.416782,-0.967050,-0.456172,-0.612372,3.596294,-0.098295,-0.976356,0.995227,-0.278064,1.127714,-0.976356,-0.199502,0.939618,-0.852803,2.000000
